"year","state","state_po","party_simplified","candidatevotes","totalvotes","VAP","VEP","Turnout","Turnout_Percent_VAP","Turnout_Percent_VEP"
1996,"MISSISSIPPI","MS","DEMOCRAT",394022,893857,196789000,186347044,96389818,0.49,0.517
1996,"MISSISSIPPI","MS","OTHERS",59997,893857,196789000,186347044,96389818,0.49,0.517
1996,"MISSISSIPPI","MS","REPUBLICAN",439838,893857,196789000,186347044,96389818,0.49,0.517
1996,"MISSOURI","MO","DEMOCRAT",1025935,2158065,196789000,186347044,96389818,0.49,0.517
1996,"MISSOURI","MO","OTHERS",242114,2158065,196789000,186347044,96389818,0.49,0.517
1996,"MISSOURI","MO","REPUBLICAN",890016,2158065,196789000,186347044,96389818,0.49,0.517
1996,"MONTANA","MT","DEMOCRAT",167922,407083,196789000,186347044,96389818,0.49,0.517
1996,"MONTANA","MT","OTHERS",59509,407083,196789000,186347044,96389818,0.49,0.517
1996,"MONTANA","MT","REPUBLICAN",179652,407083,196789000,186347044,96389818,0.49,0.517
1996,"NEBRASKA","NE","DEMOCRAT",236761,677415,196789000,186347044,96389818,0.49,0.517
1996,"NEBRASKA","NE","OTHERS",77187,677415,196789000,186347044,96389818,0.49,0.517
1996,"NEBRASKA","NE","REPUBLICAN",363467,677415,196789000,186347044,96389818,0.49,0.517
1996,"NEVADA","NV","DEMOCRAT",203974,464279,196789000,186347044,96389818,0.49,0.517
1996,"NEVADA","NV","OTHERS",61061,464279,196789000,186347044,96389818,0.49,0.517
1996,"NEVADA","NV","REPUBLICAN",199244,464279,196789000,186347044,96389818,0.49,0.517
1996,"NEW HAMPSHIRE","NH","DEMOCRAT",246166,496597,196789000,186347044,96389818,0.49,0.517
1996,"NEW HAMPSHIRE","NH","OTHERS",53945,496597,196789000,186347044,96389818,0.49,0.517
1996,"NEW HAMPSHIRE","NH","REPUBLICAN",196486,496597,196789000,186347044,96389818,0.49,0.517
1996,"NEW JERSEY","NJ","DEMOCRAT",1652361,3075860,196789000,186347044,96389818,0.49,0.517
1996,"NEW JERSEY","NJ","OTHERS",320400,3075860,196789000,186347044,96389818,0.49,0.517
1996,"NEW JERSEY","NJ","REPUBLICAN",1103099,3075860,196789000,186347044,96389818,0.49,0.517
1996,"NEW MEXICO","NM","DEMOCRAT",273495,556074,196789000,186347044,96389818,0.49,0.517
1996,"NEW MEXICO","NM","OTHERS",49828,556074,196789000,186347044,96389818,0.49,0.517
1996,"NEW MEXICO","NM","REPUBLICAN",232751,556074,196789000,186347044,96389818,0.49,0.517
1996,"NEW YORK","NY","DEMOCRAT",3649630,6439129,196789000,186347044,96389818,0.49,0.517
1996,"NEW YORK","NY","OTHERS",1050792,6439129,196789000,186347044,96389818,0.49,0.517
1996,"NEW YORK","NY","REPUBLICAN",1738707,6439129,196789000,186347044,96389818,0.49,0.517
1996,"NORTH CAROLINA","NC","DEMOCRAT",1107849,2515807,196789000,186347044,96389818,0.49,0.517
1996,"NORTH CAROLINA","NC","OTHERS",182020,2515807,196789000,186347044,96389818,0.49,0.517
1996,"NORTH CAROLINA","NC","REPUBLICAN",1225938,2515807,196789000,186347044,96389818,0.49,0.517
1996,"NORTH DAKOTA","ND","DEMOCRAT",106905,266411,196789000,186347044,96389818,0.49,0.517
1996,"NORTH DAKOTA","ND","OTHERS",34456,266411,196789000,186347044,96389818,0.49,0.517
1996,"NORTH DAKOTA","ND","REPUBLICAN",125050,266411,196789000,186347044,96389818,0.49,0.517
1996,"OHIO","OH","DEMOCRAT",2148222,4534434,196789000,186347044,96389818,0.49,0.517
1996,"OHIO","OH","OTHERS",526329,4534434,196789000,186347044,96389818,0.49,0.517
1996,"OHIO","OH","REPUBLICAN",1859883,4534434,196789000,186347044,96389818,0.49,0.517
1996,"OKLAHOMA","OK","DEMOCRAT",488105,1206713,196789000,186347044,96389818,0.49,0.517
1996,"OKLAHOMA","OK","OTHERS",136293,1206713,196789000,186347044,96389818,0.49,0.517
1996,"OKLAHOMA","OK","REPUBLICAN",582315,1206713,196789000,186347044,96389818,0.49,0.517
1996,"OREGON","OR","DEMOCRAT",649641,1377760,196789000,186347044,96389818,0.49,0.517
1996,"OREGON","OR","OTHERS",189967,1377760,196789000,186347044,96389818,0.49,0.517
1996,"OREGON","OR","REPUBLICAN",538152,1377760,196789000,186347044,96389818,0.49,0.517
1996,"PENNSYLVANIA","PA","DEMOCRAT",2215819,4501307,196789000,186347044,96389818,0.49,0.517
1996,"PENNSYLVANIA","PA","OTHERS",484319,4501307,196789000,186347044,96389818,0.49,0.517
1996,"PENNSYLVANIA","PA","REPUBLICAN",1801169,4501307,196789000,186347044,96389818,0.49,0.517
1996,"RHODE ISLAND","RI","DEMOCRAT",233050,390247,196789000,186347044,96389818,0.49,0.517
1996,"RHODE ISLAND","RI","OTHERS",52514,390247,196789000,186347044,96389818,0.49,0.517
1996,"RHODE ISLAND","RI","REPUBLICAN",104683,390247,196789000,186347044,96389818,0.49,0.517
1996,"SOUTH CAROLINA","SC","DEMOCRAT",506152,1150182,196789000,186347044,96389818,0.49,0.517
1996,"SOUTH CAROLINA","SC","OTHERS",70691,1150182,196789000,186347044,96389818,0.49,0.517
1996,"SOUTH CAROLINA","SC","REPUBLICAN",573339,1150182,196789000,186347044,96389818,0.49,0.517
1996,"SOUTH DAKOTA","SD","DEMOCRAT",139333,323826,196789000,186347044,96389818,0.49,0.517
1996,"SOUTH DAKOTA","SD","OTHERS",33950,323826,196789000,186347044,96389818,0.49,0.517
1996,"SOUTH DAKOTA","SD","REPUBLICAN",150543,323826,196789000,186347044,96389818,0.49,0.517
1996,"TENNESSEE","TN","DEMOCRAT",909146,1894105,196789000,186347044,96389818,0.49,0.517
1996,"TENNESSEE","TN","OTHERS",121429,1894105,196789000,186347044,96389818,0.49,0.517
1996,"TENNESSEE","TN","REPUBLICAN",863530,1894105,196789000,186347044,96389818,0.49,0.517
1996,"TEXAS","TX","DEMOCRAT",2459683,5611644,196789000,186347044,96389818,0.49,0.517
1996,"TEXAS","TX","OTHERS",415794,5611644,196789000,186347044,96389818,0.49,0.517
1996,"TEXAS","TX","REPUBLICAN",2736167,5611644,196789000,186347044,96389818,0.49,0.517
1996,"UTAH","UT","DEMOCRAT",221633,665629,196789000,186347044,96389818,0.49,0.517
1996,"UTAH","UT","OTHERS",82085,665629,196789000,186347044,96389818,0.49,0.517
1996,"UTAH","UT","REPUBLICAN",361911,665629,196789000,186347044,96389818,0.49,0.517
1996,"VERMONT","VT","DEMOCRAT",137894,258449,196789000,186347044,96389818,0.49,0.517
1996,"VERMONT","VT","OTHERS",40203,258449,196789000,186347044,96389818,0.49,0.517
1996,"VERMONT","VT","REPUBLICAN",80352,258449,196789000,186347044,96389818,0.49,0.517
1996,"VIRGINIA","VA","DEMOCRAT",1091060,2416642,196789000,186347044,96389818,0.49,0.517
1996,"VIRGINIA","VA","OTHERS",187232,2416642,196789000,186347044,96389818,0.49,0.517
1996,"VIRGINIA","VA","REPUBLICAN",1138350,2416642,196789000,186347044,96389818,0.49,0.517
1996,"WASHINGTON","WA","DEMOCRAT",1123323,2253837,196789000,186347044,96389818,0.49,0.517
1996,"WASHINGTON","WA","OTHERS",289802,2253837,196789000,186347044,96389818,0.49,0.517
1996,"WASHINGTON","WA","REPUBLICAN",840712,2253837,196789000,186347044,96389818,0.49,0.517
1996,"WEST VIRGINIA","WV","DEMOCRAT",327812,636459,196789000,186347044,96389818,0.49,0.517
1996,"WEST VIRGINIA","WV","OTHERS",74701,636459,196789000,186347044,96389818,0.49,0.517
1996,"WEST VIRGINIA","WV","REPUBLICAN",233946,636459,196789000,186347044,96389818,0.49,0.517
1996,"WISCONSIN","WI","DEMOCRAT",1071971,2196169,196789000,186347044,96389818,0.49,0.517
1996,"WISCONSIN","WI","OTHERS",279169,2196169,196789000,186347044,96389818,0.49,0.517
1996,"WISCONSIN","WI","REPUBLICAN",845029,2196169,196789000,186347044,96389818,0.49,0.517
1996,"WYOMING","WY","DEMOCRAT",77934,211571,196789000,186347044,96389818,0.49,0.517
1996,"WYOMING","WY","OTHERS",28249,211571,196789000,186347044,96389818,0.49,0.517
1996,"WYOMING","WY","REPUBLICAN",105388,211571,196789000,186347044,96389818,0.49,0.517
2000,"ALABAMA","AL","DEMOCRAT",692611,1666272,209130000,194331436,105594024,0.505,0.543
2000,"ALABAMA","AL","OTHERS",32488,1666272,209130000,194331436,105594024,0.505,0.543
2000,"ALABAMA","AL","REPUBLICAN",941173,1666272,209130000,194331436,105594024,0.505,0.543
2000,"ALASKA","AK","DEMOCRAT",79004,285560,209130000,194331436,105594024,0.505,0.543
2000,"ALASKA","AK","OTHERS",39158,285560,209130000,194331436,105594024,0.505,0.543
2000,"ALASKA","AK","REPUBLICAN",167398,285560,209130000,194331436,105594024,0.505,0.543
2000,"ARIZONA","AZ","DEMOCRAT",685341,1532016,209130000,194331436,105594024,0.505,0.543
2000,"ARIZONA","AZ","OTHERS",65023,1532016,209130000,194331436,105594024,0.505,0.543
2000,"ARIZONA","AZ","REPUBLICAN",781652,1532016,209130000,194331436,105594024,0.505,0.543
2000,"ARKANSAS","AR","DEMOCRAT",422768,921781,209130000,194331436,105594024,0.505,0.543
2000,"ARKANSAS","AR","OTHERS",26073,921781,209130000,194331436,105594024,0.505,0.543
2000,"ARKANSAS","AR","REPUBLICAN",472940,921781,209130000,194331436,105594024,0.505,0.543
2000,"CALIFORNIA","CA","DEMOCRAT",5861203,10965822,209130000,194331436,105594024,0.505,0.543
2000,"CALIFORNIA","CA","OTHERS",537190,10965822,209130000,194331436,105594024,0.505,0.543
2000,"CALIFORNIA","CA","REPUBLICAN",4567429,10965822,209130000,194331436,105594024,0.505,0.543
2000,"COLORADO","CO","DEMOCRAT",738227,1741368,209130000,194331436,105594024,0.505,0.543
2000,"COLORADO","CO","OTHERS",119393,1741368,209130000,194331436,105594024,0.505,0.543
2000,"COLORADO","CO","REPUBLICAN",883748,1741368,209130000,194331436,105594024,0.505,0.543
2000,"CONNECTICUT","CT","DEMOCRAT",816015,1459525,209130000,194331436,105594024,0.505,0.543
2000,"CONNECTICUT","CT","OTHERS",82416,1459525,209130000,194331436,105594024,0.505,0.543
2000,"CONNECTICUT","CT","REPUBLICAN",561094,1459525,209130000,194331436,105594024,0.505,0.543
2000,"DELAWARE","DE","DEMOCRAT",180068,327529,209130000,194331436,105594024,0.505,0.543
2000,"DELAWARE","DE","OTHERS",10173,327529,209130000,194331436,105594024,0.505,0.543
2000,"DELAWARE","DE","REPUBLICAN",137288,327529,209130000,194331436,105594024,0.505,0.543
2000,"DISTRICT OF COLUMBIA","DC","DEMOCRAT",171923,201894,209130000,194331436,105594024,0.505,0.543
2000,"DISTRICT OF COLUMBIA","DC","OTHERS",11898,201894,209130000,194331436,105594024,0.505,0.543
2000,"DISTRICT OF COLUMBIA","DC","REPUBLICAN",18073,201894,209130000,194331436,105594024,0.505,0.543
2000,"FLORIDA","FL","DEMOCRAT",2912253,5963110,209130000,194331436,105594024,0.505,0.543
2000,"FLORIDA","FL","OTHERS",138067,5963110,209130000,194331436,105594024,0.505,0.543
2000,"FLORIDA","FL","REPUBLICAN",2912790,5963110,209130000,194331436,105594024,0.505,0.543
2000,"GEORGIA","GA","DEMOCRAT",1116230,2583208,209130000,194331436,105594024,0.505,0.543
2000,"GEORGIA","GA","OTHERS",47258,2583208,209130000,194331436,105594024,0.505,0.543
2000,"GEORGIA","GA","REPUBLICAN",1419720,2583208,209130000,194331436,105594024,0.505,0.543
2000,"HAWAII","HI","DEMOCRAT",205286,367951,209130000,194331436,105594024,0.505,0.543
2000,"HAWAII","HI","OTHERS",24820,367951,209130000,194331436,105594024,0.505,0.543
2000,"HAWAII","HI","REPUBLICAN",137845,367951,209130000,194331436,105594024,0.505,0.543
2000,"IDAHO","ID","DEMOCRAT",138637,501615,209130000,194331436,105594024,0.505,0.543
2000,"IDAHO","ID","OTHERS",26041,501615,209130000,194331436,105594024,0.505,0.543
2000,"IDAHO","ID","REPUBLICAN",336937,501615,209130000,194331436,105594024,0.505,0.543
2000,"ILLINOIS","IL","DEMOCRAT",2589026,4742108,209130000,194331436,105594024,0.505,0.543
2000,"ILLINOIS","IL","OTHERS",133661,4742108,209130000,194331436,105594024,0.505,0.543
2000,"ILLINOIS","IL","REPUBLICAN",2019421,4742108,209130000,194331436,105594024,0.505,0.543
2000,"INDIANA","IN","DEMOCRAT",901980,2199302,209130000,194331436,105594024,0.505,0.543
2000,"INDIANA","IN","OTHERS",51486,2199302,209130000,194331436,105594024,0.505,0.543
2000,"INDIANA","IN","REPUBLICAN",1245836,2199302,209130000,194331436,105594024,0.505,0.543
2000,"IOWA","IA","DEMOCRAT",638517,1353022,209130000,194331436,105594024,0.505,0.543
2000,"IOWA","IA","OTHERS",80132,1353022,209130000,194331436,105594024,0.505,0.543
2000,"IOWA","IA","REPUBLICAN",634373,1353022,209130000,194331436,105594024,0.505,0.543
2000,"KANSAS","KS","DEMOCRAT",399276,1072216,209130000,194331436,105594024,0.505,0.543
2000,"KANSAS","KS","OTHERS",50608,1072216,209130000,194331436,105594024,0.505,0.543
2000,"KANSAS","KS","REPUBLICAN",622332,1072216,209130000,194331436,105594024,0.505,0.543
2000,"KENTUCKY","KY","DEMOCRAT",638923,1544106,209130000,194331436,105594024,0.505,0.543
2000,"KENTUCKY","KY","OTHERS",32663,1544106,209130000,194331436,105594024,0.505,0.543
2000,"KENTUCKY","KY","REPUBLICAN",872520,1544106,209130000,194331436,105594024,0.505,0.543
2000,"LOUISIANA","LA","DEMOCRAT",792344,1765656,209130000,194331436,105594024,0.505,0.543
2000,"LOUISIANA","LA","OTHERS",45441,1765656,209130000,194331436,105594024,0.505,0.543
2000,"LOUISIANA","LA","REPUBLICAN",927871,1765656,209130000,194331436,105594024,0.505,0.543
2000,"MAINE","ME","DEMOCRAT",319951,651817,209130000,194331436,105594024,0.505,0.543
2000,"MAINE","ME","OTHERS",45250,651817,209130000,194331436,105594024,0.505,0.543
2000,"MAINE","ME","REPUBLICAN",286616,651817,209130000,194331436,105594024,0.505,0.543
2000,"MARYLAND","MD","DEMOCRAT",1144008,2025212,209130000,194331436,105594024,0.505,0.543
2000,"MARYLAND","MD","OTHERS",67377,2025212,209130000,194331436,105594024,0.505,0.543
2000,"MARYLAND","MD","REPUBLICAN",813827,2025212,209130000,194331436,105594024,0.505,0.543
2000,"MASSACHUSETTS","MA","DEMOCRAT",1616487,2733964,209130000,194331436,105594024,0.505,0.543
2000,"MASSACHUSETTS","MA","OTHERS",238975,2733964,209130000,194331436,105594024,0.505,0.543
2000,"MASSACHUSETTS","MA","REPUBLICAN",878502,2733964,209130000,194331436,105594024,0.505,0.543
2000,"MICHIGAN","MI","DEMOCRAT",2170418,4232501,209130000,194331436,105594024,0.505,0.543
2000,"MICHIGAN","MI","OTHERS",108944,4232501,209130000,194331436,105594024,0.505,0.543
2000,"MICHIGAN","MI","REPUBLICAN",1953139,4232501,209130000,194331436,105594024,0.505,0.543
2000,"MINNESOTA","MN","DEMOCRAT",1168266,2438685,209130000,194331436,105594024,0.505,0.543
2000,"MINNESOTA","MN","OTHERS",160760,2438685,209130000,194331436,105594024,0.505,0.543
2000,"MINNESOTA","MN","REPUBLICAN",1109659,2438685,209130000,194331436,105594024,0.505,0.543
2000,"MISSISSIPPI","MS","DEMOCRAT",404614,994184,209130000,194331436,105594024,0.505,0.543
2000,"MISSISSIPPI","MS","OTHERS",16726,994184,209130000,194331436,105594024,0.505,0.543
2000,"MISSISSIPPI","MS","REPUBLICAN",572844,994184,209130000,194331436,105594024,0.505,0.543
2000,"MISSOURI","MO","DEMOCRAT",1111138,2359892,209130000,194331436,105594024,0.505,0.543
2000,"MISSOURI","MO","OTHERS",58830,2359892,209130000,194331436,105594024,0.505,0.543
2000,"MISSOURI","MO","REPUBLICAN",1189924,2359892,209130000,194331436,105594024,0.505,0.543
2000,"MONTANA","MT","DEMOCRAT",137126,410986,209130000,194331436,105594024,0.505,0.543
2000,"MONTANA","MT","OTHERS",33682,410986,209130000,194331436,105594024,0.505,0.543
2000,"MONTANA","MT","REPUBLICAN",240178,410986,209130000,194331436,105594024,0.505,0.543
2000,"NEBRASKA","NE","DEMOCRAT",231780,697019,209130000,194331436,105594024,0.505,0.543
2000,"NEBRASKA","NE","OTHERS",31377,697019,209130000,194331436,105594024,0.505,0.543
2000,"NEBRASKA","NE","REPUBLICAN",433862,697019,209130000,194331436,105594024,0.505,0.543
2000,"NEVADA","NV","DEMOCRAT",279978,609426,209130000,194331436,105594024,0.505,0.543
2000,"NEVADA","NV","OTHERS",27873,609426,209130000,194331436,105594024,0.505,0.543
2000,"NEVADA","NV","REPUBLICAN",301575,609426,209130000,194331436,105594024,0.505,0.543
2000,"NEW HAMPSHIRE","NH","DEMOCRAT",266348,569081,209130000,194331436,105594024,0.505,0.543
2000,"NEW HAMPSHIRE","NH","OTHERS",29174,569081,209130000,194331436,105594024,0.505,0.543
2000,"NEW HAMPSHIRE","NH","REPUBLICAN",273559,569081,209130000,194331436,105594024,0.505,0.543
2000,"NEW JERSEY","NJ","DEMOCRAT",1788850,3187226,209130000,194331436,105594024,0.505,0.543
2000,"NEW JERSEY","NJ","OTHERS",114203,3187226,209130000,194331436,105594024,0.505,0.543
2000,"NEW JERSEY","NJ","REPUBLICAN",1284173,3187226,209130000,194331436,105594024,0.505,0.543
2000,"NEW MEXICO","NM","DEMOCRAT",286783,598605,209130000,194331436,105594024,0.505,0.543
2000,"NEW MEXICO","NM","OTHERS",25405,598605,209130000,194331436,105594024,0.505,0.543
2000,"NEW MEXICO","NM","REPUBLICAN",286417,598605,209130000,194331436,105594024,0.505,0.543
2000,"NEW YORK","NY","DEMOCRAT",3942215,6960215,209130000,194331436,105594024,0.505,0.543
2000,"NEW YORK","NY","OTHERS",759423,6960215,209130000,194331436,105594024,0.505,0.543
2000,"NEW YORK","NY","REPUBLICAN",2258577,6960215,209130000,194331436,105594024,0.505,0.543
2000,"NORTH CAROLINA","NC","DEMOCRAT",1257692,2914990,209130000,194331436,105594024,0.505,0.543
2000,"NORTH CAROLINA","NC","OTHERS",26135,2914990,209130000,194331436,105594024,0.505,0.543
2000,"NORTH CAROLINA","NC","REPUBLICAN",1631163,2914990,209130000,194331436,105594024,0.505,0.543
2000,"NORTH DAKOTA","ND","DEMOCRAT",95284,288256,209130000,194331436,105594024,0.505,0.543
2000,"NORTH DAKOTA","ND","OTHERS",18120,288256,209130000,194331436,105594024,0.505,0.543
2000,"NORTH DAKOTA","ND","REPUBLICAN",174852,288256,209130000,194331436,105594024,0.505,0.543
2000,"OHIO","OH","DEMOCRAT",2183628,4701998,209130000,194331436,105594024,0.505,0.543
2000,"OHIO","OH","OTHERS",168007,4701998,209130000,194331436,105594024,0.505,0.543
2000,"OHIO","OH","REPUBLICAN",2350363,4701998,209130000,194331436,105594024,0.505,0.543
2000,"OKLAHOMA","OK","DEMOCRAT",474276,1234229,209130000,194331436,105594024,0.505,0.543
2000,"OKLAHOMA","OK","OTHERS",15616,1234229,209130000,194331436,105594024,0.505,0.543
2000,"OKLAHOMA","OK","REPUBLICAN",744337,1234229,209130000,194331436,105594024,0.505,0.543
2000,"OREGON","OR","DEMOCRAT",720342,1533950,209130000,194331436,105594024,0.505,0.543
2000,"OREGON","OR","OTHERS",100031,1533950,209130000,194331436,105594024,0.505,0.543
2000,"OREGON","OR","REPUBLICAN",713577,1533950,209130000,194331436,105594024,0.505,0.543
2000,"PENNSYLVANIA","PA","DEMOCRAT",2485967,4912185,209130000,194331436,105594024,0.505,0.543
2000,"PENNSYLVANIA","PA","OTHERS",145091,4912185,209130000,194331436,105594024,0.505,0.543
2000,"PENNSYLVANIA","PA","REPUBLICAN",2281127,4912185,209130000,194331436,105594024,0.505,0.543
2000,"RHODE ISLAND","RI","DEMOCRAT",249508,409112,209130000,194331436,105594024,0.505,0.543
2000,"RHODE ISLAND","RI","OTHERS",29049,409112,209130000,194331436,105594024,0.505,0.543
2000,"RHODE ISLAND","RI","REPUBLICAN",130555,409112,209130000,194331436,105594024,0.505,0.543
2000,"SOUTH CAROLINA","SC","DEMOCRAT",566037,1383902,209130000,194331436,105594024,0.505,0.543
2000,"SOUTH CAROLINA","SC","OTHERS",30973,1383902,209130000,194331436,105594024,0.505,0.543
2000,"SOUTH CAROLINA","SC","REPUBLICAN",786892,1383902,209130000,194331436,105594024,0.505,0.543
2000,"SOUTH DAKOTA","SD","DEMOCRAT",118804,316269,209130000,194331436,105594024,0.505,0.543
2000,"SOUTH DAKOTA","SD","OTHERS",6765,316269,209130000,194331436,105594024,0.505,0.543
2000,"SOUTH DAKOTA","SD","REPUBLICAN",190700,316269,209130000,194331436,105594024,0.505,0.543
2000,"TENNESSEE","TN","DEMOCRAT",981720,2076181,209130000,194331436,105594024,0.505,0.543
2000,"TENNESSEE","TN","OTHERS",32512,2076181,209130000,194331436,105594024,0.505,0.543
2000,"TENNESSEE","TN","REPUBLICAN",1061949,2076181,209130000,194331436,105594024,0.505,0.543
2000,"TEXAS","TX","DEMOCRAT",2433746,6407637,209130000,194331436,105594024,0.505,0.543
2000,"TEXAS","TX","OTHERS",174252,6407637,209130000,194331436,105594024,0.505,0.543
2000,"TEXAS","TX","REPUBLICAN",3799639,6407637,209130000,194331436,105594024,0.505,0.543
2000,"UTAH","UT","DEMOCRAT",203053,770754,209130000,194331436,105594024,0.505,0.543
2000,"UTAH","UT","OTHERS",52605,770754,209130000,194331436,105594024,0.505,0.543
2000,"UTAH","UT","REPUBLICAN",515096,770754,209130000,194331436,105594024,0.505,0.543
2000,"VERMONT","VT","DEMOCRAT",149022,294308,209130000,194331436,105594024,0.505,0.543
2000,"VERMONT","VT","OTHERS",25511,294308,209130000,194331436,105594024,0.505,0.543
2000,"VERMONT","VT","REPUBLICAN",119775,294308,209130000,194331436,105594024,0.505,0.543
2000,"VIRGINIA","VA","DEMOCRAT",1217290,2739447,209130000,194331436,105594024,0.505,0.543
2000,"VIRGINIA","VA","OTHERS",84667,2739447,209130000,194331436,105594024,0.505,0.543
2000,"VIRGINIA","VA","REPUBLICAN",1437490,2739447,209130000,194331436,105594024,0.505,0.543
2000,"WASHINGTON","WA","DEMOCRAT",1247652,2487433,209130000,194331436,105594024,0.505,0.543
2000,"WASHINGTON","WA","OTHERS",130917,2487433,209130000,194331436,105594024,0.505,0.543
2000,"WASHINGTON","WA","REPUBLICAN",1108864,2487433,209130000,194331436,105594024,0.505,0.543
2000,"WEST VIRGINIA","WV","DEMOCRAT",295497,648124,209130000,194331436,105594024,0.505,0.543
2000,"WEST VIRGINIA","WV","OTHERS",16152,648124,209130000,194331436,105594024,0.505,0.543
2000,"WEST VIRGINIA","WV","REPUBLICAN",336475,648124,209130000,194331436,105594024,0.505,0.543
2000,"WISCONSIN","WI","DEMOCRAT",1242987,2598607,209130000,194331436,105594024,0.505,0.543
2000,"WISCONSIN","WI","OTHERS",118341,2598607,209130000,194331436,105594024,0.505,0.543
2000,"WISCONSIN","WI","REPUBLICAN",1237279,2598607,209130000,194331436,105594024,0.505,0.543
2000,"WYOMING","WY","DEMOCRAT",60481,213726,209130000,194331436,105594024,0.505,0.543
2000,"WYOMING","WY","OTHERS",5298,213726,209130000,194331436,105594024,0.505,0.543
2000,"WYOMING","WY","REPUBLICAN",147947,213726,209130000,194331436,105594024,0.505,0.543
2004,"ALABAMA","AL","DEMOCRAT",693933,1883415,219508000,203483455,122349480,0.557,0.601
2004,"ALABAMA","AL","OTHERS",13088,1883415,219508000,203483455,122349480,0.557,0.601
2004,"ALABAMA","AL","REPUBLICAN",1176394,1883415,219508000,203483455,122349480,0.557,0.601
2004,"ALASKA","AK","DEMOCRAT",111025,312598,219508000,203483455,122349480,0.557,0.601
2004,"ALASKA","AK","OTHERS",10684,312598,219508000,203483455,122349480,0.557,0.601
2004,"ALASKA","AK","REPUBLICAN",190889,312598,219508000,203483455,122349480,0.557,0.601
2004,"ARIZONA","AZ","DEMOCRAT",893524,2012585,219508000,203483455,122349480,0.557,0.601
2004,"ARIZONA","AZ","OTHERS",14767,2012585,219508000,203483455,122349480,0.557,0.601
2004,"ARIZONA","AZ","REPUBLICAN",1104294,2012585,219508000,203483455,122349480,0.557,0.601
2004,"ARKANSAS","AR","DEMOCRAT",469953,1054945,219508000,203483455,122349480,0.557,0.601
2004,"ARKANSAS","AR","OTHERS",12094,1054945,219508000,203483455,122349480,0.557,0.601
2004,"ARKANSAS","AR","REPUBLICAN",572898,1054945,219508000,203483455,122349480,0.557,0.601
2004,"CALIFORNIA","CA","DEMOCRAT",6745485,12421353,219508000,203483455,122349480,0.557,0.601
2004,"CALIFORNIA","CA","OTHERS",166042,12421353,219508000,203483455,122349480,0.557,0.601
2004,"CALIFORNIA","CA","REPUBLICAN",5509826,12421353,219508000,203483455,122349480,0.557,0.601
2004,"COLORADO","CO","DEMOCRAT",1001732,2129630,219508000,203483455,122349480,0.557,0.601
2004,"COLORADO","CO","OTHERS",26643,2129630,219508000,203483455,122349480,0.557,0.601
2004,"COLORADO","CO","REPUBLICAN",1101255,2129630,219508000,203483455,122349480,0.557,0.601
2004,"CONNECTICUT","CT","DEMOCRAT",857488,1578769,219508000,203483455,122349480,0.557,0.601
2004,"CONNECTICUT","CT","OTHERS",27455,1578769,219508000,203483455,122349480,0.557,0.601
2004,"CONNECTICUT","CT","REPUBLICAN",693826,1578769,219508000,203483455,122349480,0.557,0.601
2004,"DELAWARE","DE","DEMOCRAT",200152,375190,219508000,203483455,122349480,0.557,0.601
2004,"DELAWARE","DE","OTHERS",3378,375190,219508000,203483455,122349480,0.557,0.601
2004,"DELAWARE","DE","REPUBLICAN",171660,375190,219508000,203483455,122349480,0.557,0.601
2004,"DISTRICT OF COLUMBIA","DC","DEMOCRAT",202970,227586,219508000,203483455,122349480,0.557,0.601
2004,"DISTRICT OF COLUMBIA","DC","OTHERS",3360,227586,219508000,203483455,122349480,0.557,0.601
2004,"DISTRICT OF COLUMBIA","DC","REPUBLICAN",21256,227586,219508000,203483455,122349480,0.557,0.601
2004,"FLORIDA","FL","DEMOCRAT",3583544,7609810,219508000,203483455,122349480,0.557,0.601
2004,"FLORIDA","FL","OTHERS",61744,7609810,219508000,203483455,122349480,0.557,0.601
2004,"FLORIDA","FL","REPUBLICAN",3964522,7609810,219508000,203483455,122349480,0.557,0.601
2004,"GEORGIA","GA","DEMOCRAT",1366149,3301875,219508000,203483455,122349480,0.557,0.601
2004,"GEORGIA","GA","OTHERS",21472,3301875,219508000,203483455,122349480,0.557,0.601
2004,"GEORGIA","GA","REPUBLICAN",1914254,3301875,219508000,203483455,122349480,0.557,0.601
2004,"HAWAII","HI","DEMOCRAT",231708,429013,219508000,203483455,122349480,0.557,0.601
2004,"HAWAII","HI","OTHERS",3114,429013,219508000,203483455,122349480,0.557,0.601
2004,"HAWAII","HI","REPUBLICAN",194191,429013,219508000,203483455,122349480,0.557,0.601
2004,"IDAHO","ID","DEMOCRAT",181098,598376,219508000,203483455,122349480,0.557,0.601
2004,"IDAHO","ID","OTHERS",8043,598376,219508000,203483455,122349480,0.557,0.601
2004,"IDAHO","ID","REPUBLICAN",409235,598376,219508000,203483455,122349480,0.557,0.601
2004,"ILLINOIS","IL","DEMOCRAT",2891550,5274322,219508000,203483455,122349480,0.557,0.601
2004,"ILLINOIS","IL","OTHERS",36826,5274322,219508000,203483455,122349480,0.557,0.601
2004,"ILLINOIS","IL","REPUBLICAN",2345946,5274322,219508000,203483455,122349480,0.557,0.601
2004,"INDIANA","IN","DEMOCRAT",969011,2468002,219508000,203483455,122349480,0.557,0.601
2004,"INDIANA","IN","OTHERS",19553,2468002,219508000,203483455,122349480,0.557,0.601
